Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value,SurveyYear_raw,Value_raw,SurveyYear,ok_country,ok_gender,ok_demo_q,ok_demo_r,ok_question,ok_year,ok_value,is_valid_row
Egypt,M,Education,Primary,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Education,Secondary,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Education,Higher,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Education,No education,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Education,Primary,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Education,Secondary,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for cash,... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for kind,... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Unemployed,... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for cash,... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for kind,... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Unemployed,... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Unemployed,... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for cash,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for kind,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Unemployed,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Married or living together,... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Never married,... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Married or living together,... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Never married,... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Never married,... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Married or living together,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Never married,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Rural,... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Urban,... for at least one specific reason,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Rural,... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Urban,... if she argues with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Rural,... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Urban,... if she goes out without telling him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Rural,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Urban,... if she neglects the children,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Rural,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Egypt,M,Residence,Urban,... if she refuses to have sex with him,01/01/2014,,01/01/2014,,2014,True,True,True,True,True,True,False,False
Eritrea,M,Age,15-24,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,25-34,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,35-49,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Higher,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,No education,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Primary,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Secondary,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for cash,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for kind,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Unemployed,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Married or living together,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Never married,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Rural,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Urban,... if she burns the food,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,15-24,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,25-34,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,35-49,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,15-24,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,25-34,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,35-49,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,15-24,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,25-34,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,35-49,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,15-24,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,25-34,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,35-49,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,15-24,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,25-34,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Age,35-49,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Higher,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,No education,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Primary,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Secondary,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Higher,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,No education,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Primary,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Secondary,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Higher,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,No education,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Primary,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Secondary,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Higher,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,No education,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Primary,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Secondary,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Higher,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,No education,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Primary,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Education,Secondary,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for cash,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for kind,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Unemployed,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for cash,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for kind,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Unemployed,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Unemployed,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for cash,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for kind,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Unemployed,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Married or living together,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Never married,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Married or living together,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Never married,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Never married,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Married or living together,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Never married,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Rural,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Urban,... for at least one specific reason,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Rural,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Urban,... if she argues with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Rural,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Urban,... if she goes out without telling him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Rural,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Urban,... if she neglects the children,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Rural,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Eritrea,M,Residence,Urban,... if she refuses to have sex with him,01/01/2002,,01/01/2002,,2002,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,Never married,... if she burns the food,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,Never married,... for at least one specific reason,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,Never married,... if she argues with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,Never married,... if she goes out without telling him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,Never married,... if she neglects the children,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Indonesia,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Jordan,F,Employment,Employed for cash,... if she burns the food,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,Never married,... if she burns the food,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Age,15-24,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Age,25-34,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Age,35-49,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Education,Higher,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Education,No education,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Education,Primary,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Education,Secondary,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Employment,Employed for cash,... for at least one specific reason,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Employment,Employed for cash,... if she argues with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Employment,Employed for cash,... if she neglects the children,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,Never married,... for at least one specific reason,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,Never married,... if she argues with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,Never married,... if she goes out without telling him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,Never married,... if she neglects the children,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Residence,Rural,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,F,Residence,Urban,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Age,15-24,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Age,25-34,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Age,35-49,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Education,Higher,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Education,No education,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Education,Primary,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Education,Secondary,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Employed for cash,... for at least one specific reason,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Employed for cash,... if she argues with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Employed for cash,... if she burns the food,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Employed for cash,... if she neglects the children,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Residence,Rural,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Jordan,M,Residence,Urban,... if she refuses to have sex with him,01/01/2017,,01/01/2017,,2017,True,True,True,True,True,True,False,False
Kyrgyz Republic,F,Education,No education,... for at least one specific reason,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,F,Education,No education,... if she argues with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,F,Education,No education,... if she burns the food,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,F,Education,No education,... if she goes out without telling him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,F,Education,No education,... if she neglects the children,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,F,Education,No education,... if she refuses to have sex with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,No education,... for at least one specific reason,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,Primary,... for at least one specific reason,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,No education,... if she argues with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,Primary,... if she argues with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,No education,... if she burns the food,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,Primary,... if she burns the food,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,No education,... if she goes out without telling him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,Primary,... if she goes out without telling him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,No education,... if she neglects the children,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,Primary,... if she neglects the children,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,No education,... if she refuses to have sex with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Kyrgyz Republic,M,Education,Primary,... if she refuses to have sex with him,01/01/2012,,01/01/2012,,2012,True,True,True,True,True,True,False,False
Maldives,F,Age,15-24,... if she argues with him,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Age,25-34,... if she argues with him,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Age,35-49,... if she argues with him,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Age,15-24,... if she burns the food,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Age,25-34,... if she burns the food,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Age,35-49,... if she burns the food,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Education,Higher,... if she argues with him,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Education,No education,... if she argues with him,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Education,Primary,... if she argues with him,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Education,Secondary,... if she argues with him,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
Maldives,F,Education,Higher,... if she burns the food,01/01/2016,,01/01/2016,,2016,True,True,True,True,True,True,False,False
